source	target	note	status
冥王さま、冥王さまっ！　ティセさんが都会の<br>お遣いに再チャレンジするみたいですよ。少し<br>心配ですね。こっそりついてっちゃいましょう<br>か。おおっ、目的地までもう少し……って、あ<br>れっどこ行くんです？　モフモフなワンちゃん<br>に釣られて、逆方向に向かってますね。ティセ<br>さんがまた迷子になる前に助けましょう！	冥王大人、冥王大人！缇赛小姐好像要再次挑战都市跑腿。有点担心呢。我们偷偷跟着去吧。哦哦，离目的地还有一点……啊，咦，去哪？被毛茸茸的狗狗吸引，正往反方向走呢。在缇赛小姐再次迷路之前，去救她吧！		
今日も皆さん、訓練に気合が入ってますね。<br>あれ？　アシュリーさん、どちらへ？<br>ベロスの声が聞こえた？　いえ、わたしは気づ<br>きませんでしたけど……。<br>ってあれ？　本当に冥王様とベロスが遊びにき<br>たみたいですよ。	今天大家训练也很投入呢。<br>咦？阿修莉小姐，您去哪？<br>听到了贝罗斯的声音？不，我没注意到……。<br>啊，咦？看来真的是冥王大人和贝罗斯来玩了。		
アシュリーさんとヴァレリアさん、ベアトリー<br>チェさんにめっちゃ怒られてましたね。見てる<br>だけでドキドキでした。<br>でも、おかげでアシュリーさんとヴァレリアさ<br>んは仲良くなったみたいですよ。いったいどん<br>な話をされているんでしょう？	阿修莉小姐和瓦蕾莉亚小姐，被贝阿特丽切小姐狠狠骂了呢。光是看着就心跳加速。<br>但是，多亏了那件事，阿修莉小姐和瓦蕾莉亚小姐好像关系变好了。究竟在聊什么呢？		
ベロスカフェの開店準備、私もお手伝いさせて<br>ください。掃除でも洗濯でも、なんでもやりま<br>すよ。<br>……え？　お菓子作りのために、卵を１００個<br>割ってほしい？<br>よ、よーしやってみせましょう！	贝罗斯咖啡厅的开店准备，也请让我帮忙。打扫也好洗衣也好，什么都做。<br>……诶？为了做点心，要我打100个鸡蛋？<br>好、好——我来做！		
ついにベロスカフェオープンですよ！<br>お客さんいっぱい来てくれるといいですね。ベ<br>ロスもテンションが上がっているのか、いつも<br>より激しく尻尾を振ってます。アシュリーさん<br>たちの様子も見に行きましょう。	终于贝罗斯咖啡厅开业了！<br>希望能来很多客人。贝罗斯也很兴奋吧，比平时摇尾巴更激烈。我们也去看看阿修莉小姐她们的情况吧。		
無事に営業が終わりましたけど、野良犬のこと<br>が気がかりですね。<br>夜のうちに現れて、お店を荒らされたらと思う<br>と心配で……アシュリーさんたちはどうするつ<br>もりなのでしょうか？	虽然顺利结束了营业，但很在意野狗的事。<br>担心它们晚上出现，把店弄乱……阿修莉小姐她们打算怎么办呢？		
野良犬たちが大人しくなってホッとしました。<br>大手柄ですね、ベロス。ご褒美に今度骨付き肉<br>をプレゼントしましょう。<br>さあ、みんなでベロスカフェに帰りますよ！	野狗们变老实了，松了一口气。立大功了呢，贝罗斯。作为奖励，下次送带骨肉给你吧。<br>好了，大家一起回贝罗斯咖啡厅吧！		
ベロスカフェ、連日の大盛況です。評判が評判<br>を呼ぶとは、このことですね。犬たちはみんな<br>生き生きしてますし、ベロスも張り切って接客<br>しています。<br>よーし、わたしもベロスパンケーキ、焼いて焼<br>いて焼きまくりますよ！	贝罗斯咖啡厅，连日盛况。这就是口碑相传吧。狗狗们都充满活力，贝罗斯也在热情地接待客人。<br>好——，我也要把贝罗斯煎饼，烤了烤了烤个够！		
そろそろベロスカフェを閉める日が近づいてき<br>てしまいましたね。毎日が楽しかった分、とっ<br>ても寂しいです。<br>いえ、私が悲しそうな顔をしていたら、犬たち<br>も心配してしまいますね。明るく笑顔でお別れ<br>できるよう、今日も張り切って働きますよ！	关闭贝罗斯咖啡厅的日子终于快到了呢。因为每天都很快乐，所以非常寂寞。<br>不，如果我露出悲伤的表情，狗狗们也会担心吧。为了能笑着告别，今天也要精神饱满地工作！		
ベロスカフェは無事大成功で、あの後も変わら<br>ず繁盛してるみたいですよ。良かったですね！<br>ベロスもいろんなお客さんから可愛がってもら<br>えたみたいで喜んでます。「ベロッ！」これで<br>ベロス好きの輪がまた広がりますね。「スララ<br>ッ！」って、スライムさん！？　もしかして俺<br>たちのことも忘れるなってことですか？	贝罗斯咖啡厅大获成功，之后好像也一如既往地兴旺呢。太好了！<br>贝罗斯似乎也被各种客人喜爱，很开心。“贝罗！”这样喜欢贝罗斯的圈子又扩大了。“史莱啦！”喂，史莱姆！？难道你是说别忘了我们吗？		
ノー！　ツルヴォラに見惚れていたらいつの間<br>にかすごい数のモンスターさんたちに囲まれち<br>ゃってます！　へへっ、まったく罪な花です。<br>「スラッ！」「ブモーッ！」って、全然冗談言<br>ってる場合じゃないー！　一晩しか咲かないツ<br>ルヴォラをもっとじっくり見たいので、モンス<br>ターさんたちにはご退場いただきましょう！	No！光顾着看鹤禾兰，不知不觉被数量惊人的怪物们包围了！嘿嘿，真是罪孽深重的花啊。“史莱！”“呜喵——！”啊，现在完全不是说笑的时候——！我想更仔细地看只开一晚的鹤禾兰，所以请怪物们退场吧！		
レーナさんが《アイリス》になってから、また一段と賑やかになりましたね。<br>最近はよく、ウィルさんやクリスさんと演奏会を開いているんですよ。<br>今日もやる予定だと聞きました。冥王様、もしよかったら、一緒に行きませんか？　楽しめること間違いなしです！	自从蕾娜小姐成为《爱丽丝》后，又更加热闹了呢。<br>最近经常和薇尔小姐、克丽丝小姐举办演奏会。<br>听说今天也计划举办。冥王大人，方便的话一起去吗？一定能享受！		
勢いに任せて大口を叩いたら、大変なことに<br>なっちゃいました。でもレーナさんが特訓に付<br>き合ってくれるということなので、なんとかな<br>るかもしれません。<br>いえ、わたしのために割いてくれる時間を無駄<br>にしないためにも、絶対成功させないと！	仗着气势夸下海口，结果变得麻烦了。但是蕾娜小姐愿意陪我特训，所以也许能行。<br>不，为了不浪费她为我腾出的时间，绝对要成功！		
